"product_name","product_id","qty"
"Kensington 7 Outlet MasterPiece Power Center","OFF-AP-10002518",21
"Avery 477","OFF-LA-10001474",20
"HP Standard 104 key PS/2 Keyboard","TEC-AC-10002345",20
"SanDisk Cruzer 32 GB USB Flash Drive","TEC-AC-10002399",20
"Kensington K72356US Mouse-in-a-Box USB Desktop Mouse","TEC-AC-10000682",20
"Xerox 188","OFF-PA-10004156",20
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16","OFF-ST-10000036",20
"Kensington 6 Outlet Guardian Standard Surge Protector","OFF-AP-10004532",20
"Avery 492","OFF-LA-10004409",20
"Seth Thomas 13 1/2 Wall Clock","FUR-FU-10003799",20
"Tenex Chairmats For Use with Hard Floors","FUR-FU-10000193",20
"Hon Rectangular Conference Tables","FUR-TA-10002645",20
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set","OFF-AR-10004685",20
"Eldon Radial Chair Mat for Low to Medium Pile Carpets","FUR-FU-10003268",20
"Bevis Round Conference Table Top, X-Base","FUR-TA-10002041",20
"Hunt Boston Vacuum Mount KS Pencil Sharpener","OFF-AR-10004010",20
"Nokia Lumia 521 (T-Mobile)","TEC-PH-10004896",20
"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","TEC-AC-10003499",20
"Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","OFF-LA-10001982",20
"Canon imageCLASS 2200 Advanced Copier","TEC-CO-10004722",20
"Ibico Covers for Plastic or Wire Binding Elements","OFF-BI-10004965",20
"GBC Recycled Grain Textured Covers","OFF-BI-10004230",20
"Newell 309","OFF-AR-10001446",20
"Eldon Cleatmat Plus Chair Mats for High Pile Carpets","FUR-FU-10003773",20
"Newell 350","OFF-AR-10003651",20
"Universal Recycled Hanging Pressboard Report Binders, Letter Size","OFF-BI-10001267",20
"Avery 511","OFF-LA-10000134",20
"DIXON Ticonderoga Erasable Checking Pencils","OFF-AR-10000716",20
"Eberhard Faber 3 1/2 Golf Pencils","OFF-AR-10003338",20
"Lesro Round Back Collection Coffee Table, End Table","FUR-TA-10003008",20
"Recycled Eldon Regeneration Jumbo File","OFF-ST-10002444",20
"Avery 50","OFF-LA-10004545",20
"Zebra Zazzle Fluorescent Highlighters","OFF-AR-10003560",20
"APC 7 Outlet Network SurgeArrest Surge Protector","OFF-AP-10001242",20
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","OFF-ST-10001713",20
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","OFF-AR-10003582",20
"Bevis 44 x 96 Conference Tables","FUR-TA-10004534",20
"GBC VeloBinder Strips","OFF-BI-10004099",20
"Laser & Ink Jet Business Envelopes","OFF-EN-10003862",20
"Xerox 1885","OFF-PA-10001815",20
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs","FUR-FU-10000206",20
"Office Star - Contemporary Task Swivel Chair","FUR-CH-10003199",20
"Fellowes 8 Outlet Superior Workstation Surge Protector","OFF-AP-10001469",20
"Office Star Flex Back Scooter Chair with Aluminum Finish Frame","FUR-CH-10004626",20
"Office Star - Mesh Screen back chair with Vinyl seat","FUR-CH-10001482",20
"Advantus Panel Wall Acrylic Frame","FUR-FU-10004020",20
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany","FUR-FU-10001756",20
"Avery White Multi-Purpose Labels","OFF-LA-10000407",20
"Martin-Yale Premier Letter Opener","OFF-SU-10004498",20
"Economy Rollaway Files","OFF-ST-10000585",20
"Xerox 1934","OFF-PA-10000806",20
"Southworth 25% Cotton Linen-Finish Paper & Envelopes","OFF-PA-10002666",20
"Xerox 1977","OFF-PA-10000743",20
"Super Bands, 12/Pack","OFF-FA-10004838",20
"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","OFF-ST-10001097",20
"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","OFF-BI-10002954",20
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","OFF-AP-10002457",20
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","FUR-FU-10003832",20
"Logitech Illuminated - Keyboard","TEC-AC-10003610",20
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”","OFF-PA-10002870",20
"Recycled Steel Personal File for Standard File Folders","OFF-ST-10000877",20
"Carina Media Storage Towers in Natural & Black","OFF-ST-10001418",20
"Advantus Motivational Note Cards","OFF-PA-10004665",20
"Kensington Expert Mouse Optical USB Trackball for PC or Mac","TEC-AC-10000474",20
"Eureka Recycled Copy Paper 8 1/2 x 11, Ream","OFF-PA-10003072",19
"Magna Visual Magnetic Picture Hangers","FUR-FU-10002885",19
"Stacking Trays by OIC","FUR-FU-10000550",19
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2 x 7","OFF-PA-10000726",19
"Xerox 211","OFF-PA-10003309",19
"Xerox 201","OFF-PA-10000520",19
"Dixon My First Ticonderoga Pencil, #2","OFF-AR-10003405",19
"Logitech ClearChat Comfort/USB Headset H390","TEC-AC-10001013",19
"Tenex Chairmat w/ Average Lip, 45 x 53","FUR-FU-10003806",19
"Green Canvas Binder for 8-1/2 x 14 Sheets","OFF-BI-10003876",19
"Leather Task Chair, Black","FUR-CH-10002961",19
"Global Deluxe Stacking Chair, Gray","FUR-CH-10002774",19
"Hon Metal Bookcases, Putty","FUR-BO-10002598",19
"Lumber Crayons","OFF-AR-10001683",19
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes","OFF-FA-10000992",19
"HTC One Mini","TEC-PH-10000369",19
"Speediset Carbonless Redi-Letter 7 x 8 1/2","OFF-PA-10004996",19
"24 Capacity Maxi Data Binder Racks, Pearl","OFF-ST-10003805",19
"Xerox 232","OFF-PA-10001569",19
"Barrel Sharpener","OFF-AR-10000614",19
"ClearSounds CSC500 Amplified Spirit Phone Corded phone","TEC-PH-10002170",19
"Office Star - Ergonomically Designed Knee Chair","FUR-CH-10002372",19
"Brother DCP1000 Digital 3 in 1 Multifunction Machine","TEC-CO-10004202",19
"Innergie mMini Combo Duo USB Travel Charging Kit","TEC-PH-10001819",19
"HP Office Recycled Paper (20Lb. and 87 Bright)","OFF-PA-10002464",19
"GBC Instant Index System for Binding Systems","OFF-BI-10001679",19
"Xerox 189","OFF-PA-10000418",19
"Blackstonian Pencils","OFF-AR-10004752",19
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2","OFF-BI-10002571",19
"Eureka The Boss Cordless Rechargeable Stick Vac","OFF-AP-10001271",19
"Bush Cubix Conference Tables, Fully Assembled","FUR-TA-10001771",19
"RCA Visys Integrated PBX 8-Line Router","TEC-PH-10004922",19
"Polycom SoundPoint Pro SE-225 Corded phone","TEC-PH-10001079",19
"Microsoft Natural Ergonomic Keyboard 4000","TEC-AC-10000057",19
"Sauder Camden County Collection Libraries, Planked Cherry Finish","FUR-BO-10003159",19
"Balt Solid Wood Round Tables","FUR-TA-10001950",19
"Fellowes Mighty 8 Compact Surge Protector","OFF-AP-10000692",19
"Jet-Pak Recycled Peel 'N' Seal Padded Mailers","OFF-EN-10000927",19
"Bush Advantage Collection Round Conference Table","FUR-TA-10001705",19
"Avery Durable Slant Ring Binders","OFF-BI-10004465",19
"Portable Personal File Box","OFF-ST-10004258",19
"Global Leather Task Chair, Black","FUR-CH-10003061",19
"Staples","OFF-FA-10000735",19
"Avery 483","OFF-LA-10004853",19
"Xerox 1914","OFF-PA-10001497",19
"Wi-Ex zBoost YX540 Cellular Phone Signal Booster","TEC-PH-10001944",19
"Bevis Round Conference Table Top & Single Column Base","FUR-TA-10002855",19
"DIXON Oriole Pencils","OFF-AR-10002335",19
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5","OFF-PA-10003883",19
"Multicolor Computer Printout Paper","OFF-PA-10004359",19
"Eldon Pizzaz Desk Accessories","FUR-FU-10002107",19
"6 Cubicle Wall Clock, Black","FUR-FU-10000260",19
"Xerox 1941","OFF-PA-10003395",19
"Seth Thomas 16 Steel Case Clock","FUR-FU-10000222",19
"Eldon L Workstation Diamond Chairmat","FUR-FU-10004904",19
"Avery 52","OFF-LA-10000248",19
"Stanley Bostitch Contemporary Electric Pencil Sharpeners","OFF-AR-10001958",19
"Avery 508","OFF-LA-10003223",19
"Economy Binders","OFF-BI-10004182",19
"Motorola L804","TEC-PH-10003092",19
"Airmail Envelopes","OFF-EN-10002230",19
"Canon PC1060 Personal Laser Copier","TEC-CO-10003763",19
"Lexmark MX611dhe Monochrome Laser Printer","TEC-MA-10000822",18
"Hon Comfortask Task/Swivel Chairs","FUR-CH-10001545",18
"Ooma Telo VoIP Home Phone System","TEC-PH-10003484",18
"Tennsco Regal Shelving Units","OFF-ST-10001963",18
"Convenience Packs of Business Envelopes","OFF-EN-10004030",18
"JM Magazine Binder","OFF-BI-10004826",18
"Newell 322","OFF-AR-10002833",18
"GBC Linen Binding Covers","OFF-BI-10001575",18
"Xerox 210","OFF-PA-10000788",18
"Xerox 1925","OFF-PA-10000167",18
"Adjustable Personal File Tote","OFF-ST-10001031",18
"Plymouth Boxed Rubber Bands by Plymouth","OFF-FA-10004395",18
"Crate-A-Files","OFF-ST-10000918",18
"Newell 336","OFF-AR-10000203",18
"Hoover Portapower Portable Vacuum","OFF-AP-10000804",18
"DAX Copper Panel Document Frame, 5 x 7 Size","FUR-FU-10002396",18
"Xerox 197","OFF-PA-10003823",18
"Bose SoundLink Bluetooth Speaker","TEC-PH-10001760",18
"KeyTronic E03601U1 - Keyboard - Beige","TEC-AC-10002305",18
"Jawbone MINI JAMBOX Wireless Bluetooth Speaker","TEC-PH-10000038",18
"Staple envelope","OFF-EN-10001099",18
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","OFF-AP-10000275",18
"Avery 519","OFF-LA-10002475",18
"Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","OFF-LA-10001045",18
"Newell 327","OFF-AR-10003811",18
"Adtran 1202752G1","TEC-PH-10002563",18
"3.6 Cubic Foot Counter Height Office Refrigerator","OFF-AP-10002534",18
"Xerox 213","OFF-PA-10000289",18
"Plantronics Audio 995 Wireless Stereo Headset","TEC-AC-10004975",18
"Global Executive Mid-Back Manager's Chair","FUR-CH-10000847",18
"Maxell DVD-RAM Discs","TEC-AC-10000710",18
"Bush Westfield Collection Bookcases, Fully Assembled","FUR-BO-10003441",18
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room","OFF-AP-10004785",18
"OtterBox Commuter Series Case - Samsung Galaxy S4","TEC-PH-10004188",18
"Peel & Seel Envelopes","OFF-EN-10003072",18
"Wilson Jones International Size A4 Ring Binders","OFF-BI-10004002",18
"Avery 475","OFF-LA-10003498",18
"Laminate Occasional Tables","FUR-TA-10002774",18
"Nu-Dell Leatherette Frames","FUR-FU-10003577",18
"Xerox 1880","OFF-PA-10001736",18
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk","OFF-AP-10004052",18
"Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","FUR-FU-10002918",18
"Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags","OFF-AP-10004868",18
"Luxo Adjustable Task Clamp Lamp","FUR-FU-10003192",18
"Hon 2111 Invitation Series Corner Table","FUR-TA-10003715",18
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","FUR-FU-10001588",18
"Avery 478","OFF-LA-10002034",18
"Micro Innovations USB RF Wireless Keyboard with Mouse","TEC-AC-10003063",18
"Hon 2111 Invitation Series Straight Table","FUR-TA-10004607",18
"Xerox 1927","OFF-PA-10003657",18
"Ames Color-File Green Diamond Border X-ray Mailers","OFF-EN-10003001",18
"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","TEC-AC-10003911",18
"Jackery Bar Premium Fast-charging Portable Charger","TEC-PH-10003215",18
"Newell 344","OFF-AR-10003856",18
"Xerox 1954","OFF-PA-10003270",18
"Sony Micro Vault Click 4 GB USB 2.0 Flash Drive","TEC-AC-10004803",18
"Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","FUR-FU-10000277",18
"Eldon Image Series Desk Accessories, Ebony","FUR-FU-10003691",18
"Xerox 196","OFF-PA-10004971",18
"Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...","TEC-AC-10001267",18
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers","OFF-ST-10003282",18
"Eldon Spacemaker Box, Quick-Snap Lid, Clear","OFF-AR-10002257",18
"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book","OFF-PA-10000174",18
"LG Electronics Tone+ HBS-730 Bluetooth Headset","TEC-PH-10002262",18
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base","FUR-TA-10000688",18
"Fellowes Super Stor/Drawer","OFF-ST-10000107",18
"O'Sullivan Elevations Bookcase, Cherry Finish","FUR-BO-10003034",18
"Contemporary Wood/Metal Frame","FUR-FU-10004909",18
"AT&T 1080 Corded phone","TEC-PH-10000576",18
"GBC Poly Designer Binding Covers","OFF-BI-10004828",18
"Plantronics Encore H101 Dual Earpieces Headset","TEC-PH-10003171",18
"Eldon 100 Class Desk Accessories","FUR-FU-10002505",18
"Holmes 99% HEPA Air Purifier","OFF-AP-10002998",17
"Rediform Wirebound Phone Memo Message Book, 11 x 5-3/4","OFF-PA-10001892",17
"Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ","TEC-AC-10000927",17
"Howard Miller 11-1/2 Diameter Brentwood Wall Clock","FUR-FU-10001215",17
"Xerox 1913","OFF-PA-10001144",17
"WD My Passport Ultra 1TB Portable External Hard Drive","TEC-AC-10002942",17
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","FUR-FU-10004006",17
"Prang Drawing Pencil Set","OFF-AR-10003251",17
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray","FUR-BO-10004409",17
"Global Comet Stacking Arm Chair","FUR-CH-10000309",17
"Easy-staple paper","OFF-PA-10000249",17
"Avery 488","OFF-LA-10000452",17
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray","OFF-EN-10002831",17
"Executive Impressions 14","FUR-FU-10002045",17
"Jabra BIZ 2300 Duo QD Duo Corded Headset","TEC-PH-10001254",17
"Peel & Seel Recycled Catalog Envelopes, Brown","OFF-EN-10002592",17
"Eldon Imàge Series Desk Accessories, Clear","FUR-FU-10001025",17
"Wirebound Message Books, 2 7/8 x 5, 3 Forms per Page","OFF-PA-10001745",17
"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","OFF-AP-10001058",17
"Eldon Delta Triangular Chair Mat, 52 x 58, Clear","FUR-FU-10001602",17
"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables","FUR-TA-10004256",17
"DAX Cubicle Frames, 8-1/2 x 11","FUR-FU-10000719",17
"Belkin F9S820V06 8 Outlet Surge","OFF-AP-10000055",17
"Electrix Halogen Magnifier Lamp","FUR-FU-10004306",17
"Acco Hanging Data Binders","OFF-BI-10002160",17
"Avery Flip-Chart Easel Binder, Black","OFF-BI-10001196",17
"Sharp AL-1530CS Digital Copier","TEC-CO-10004115",17
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2 X 11","OFF-BI-10000822",17
"OIC #2 Pencils, Medium Soft","OFF-AR-10001919",17
"Hanging Personal Folder File","OFF-ST-10000649",17
"Xerox 1999","OFF-PA-10003177",17
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7","FUR-FU-10003976",17
"Newell 32","OFF-AR-10003190",17
"Logitech Mobile Speakerphone P710e - speaker phone","TEC-PH-10001580",17
"Staple holder","OFF-AP-10001366",17
"Telephone Message Books with Fax/Mobile Section, 5 1/2 x 3 3/16","OFF-PA-10004675",17
"Companion Letter/Legal File, Black","OFF-ST-10000777",17
"BIC Brite Liner Grip Highlighters","OFF-AR-10004582",17
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","OFF-AP-10001626",17
"Luxo Economy Swing Arm Lamp","FUR-FU-10000397",17
"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple","TEC-PH-10000347",17
"Executive Impressions 14 Contract Wall Clock","FUR-FU-10004090",17
"Green Bar Computer Printout Paper","OFF-PA-10000062",17
"Fellowes Powershred HS-440 4-Sheet High Security Shredder","TEC-MA-10002428",17
"O'Sullivan Living Dimensions 3-Shelf Bookcases","FUR-BO-10004357",17
"Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology","TEC-AC-10001539",17
"Tensor Track Tree Floor Lamp","FUR-FU-10001057",17
"GBC Laser Imprintable Binding System Covers, Desert Sand","OFF-BI-10000948",17
"Logitech Z-906 Speaker sys - home theater - 5.1-CH","TEC-AC-10003870",17
"Xerox 1963","OFF-PA-10001215",17
"Seth Thomas 12 Clock w/ Goldtone Case","FUR-FU-10004960",17
"Xerox 204","OFF-PA-10003363",17
"Xerox 1957","OFF-PA-10003349",17
"Eldon Stackable Tray, Side-Load, Legal, Smoke","FUR-FU-10000794",17
"Xerox 224","OFF-PA-10000029",17
"Avery 514","OFF-LA-10001175",17
"AT&T CL82213","TEC-PH-10001615",17
"Deluxe Chalkboard Eraser Cleaner","OFF-AR-10003752",17
"Wilson Jones Four-Pocket Poly Binders","OFF-BI-10001787",17
"Wilson SignalBoost 841262 DB PRO Amplifier Kit","TEC-PH-10004586",17
"JBL Micro Wireless Portable Bluetooth Speaker","TEC-PH-10003931",17
"Logitech G35 7.1-Channel Surround Sound Headset","TEC-AC-10003095",17
"Maxell 4.7GB DVD+RW 3/Pack","TEC-AC-10004761",17
"Howard Miller 13-1/2 Diameter Rosebrook Wall Clock","FUR-FU-10003553",17
"Deflect-O Glasstique Clear Desk Accessories","FUR-FU-10000073",17
"Boston 19500 Mighty Mite Electric Pencil Sharpener","OFF-AR-10004648",17
"Seth Thomas 14 Day/Date Wall Clock","FUR-FU-10002878",17
"Avery Round Ring Poly Binders","OFF-BI-10003529",17
"Global Deluxe Office Fabric Chairs","FUR-CH-10001891",17
"Stiletto Hand Letter Openers","OFF-SU-10003567",17
"Newell 331","OFF-AR-10001954",17
"Avery 506","OFF-LA-10003121",17
"Berol Giant Pencil Sharpener","OFF-AR-10003727",17
"Cardinal Slant-D Ring Binders","OFF-BI-10002072",17
"TOPS Important Message Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad","OFF-PA-10000807",17
"Polycom CX600 IP Phone VoIP phone","TEC-PH-10001494",17
"Panasonic KP-150 Electric Pencil Sharpener","OFF-AR-10002240",16
"Rubber Band Ball","OFF-FA-10004968",16
"Safco Industrial Wire Shelving","OFF-ST-10003656",16
"Avery 51","OFF-LA-10003148",16
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","FUR-FU-10004586",16
"V7 USB Numeric Keypad","TEC-AC-10004855",16
"Imation Bio 2GB USB Flash Drive Imation Corp","TEC-AC-10000990",16
"Xerox 1929","OFF-PA-10000595",16
"Xerox 1944","OFF-PA-10002319",16
"Acme Preferred Stainless Steel Scissors","OFF-SU-10002503",16
"Fellowes Neat Ideas Storage Cubes","OFF-ST-10002583",16
"Advantus T-Pin Paper Clips","OFF-FA-10004248",16
"Sauder Camden County Collection Library","FUR-BO-10003893",16
"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","OFF-LA-10002271",16
"Novimex High-Tech Fabric Mesh Task Chair","FUR-CH-10003956",16
"Xerox 1956","OFF-PA-10002709",16
"Logitech Media Keyboard K200","TEC-AC-10002335",16
"Black Avery Memo-Size 3-Ring Binder, 5 1/2 x 8 1/2","OFF-BI-10002897",16
"Belkin 19 Center-Weighted Shelf, Gray","OFF-ST-10003994",16
"Stacking Tray, Side-Loading, Legal, Smoke","FUR-FU-10004415",16
"Panasonic KP-4ABK Battery-Operated Pencil Sharpener","OFF-AR-10004456",16
"Tyvek Interoffice Envelopes, 9 1/2 x 12 1/2, 100/Box","OFF-EN-10001453",16
"Sauder Barrister Bookcases","FUR-BO-10002268",16
"Nu-Dell Oak Frame","FUR-FU-10003424",16
"Staple remover","OFF-SU-10001935",16
"Xerox 198","OFF-PA-10000213",16
"Avery Printable Repositionable Plastic Tabs","OFF-BI-10000404",16
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case","OFF-PA-10000241",16
"Cisco 9971 IP Video Phone Charcoal","TEC-MA-10000864",16
"Xerox 1897","OFF-PA-10002230",16
"Hewlett Packard 310 Color Digital Copier","TEC-CO-10000971",16
"Avery Legal 4-Ring Binder","OFF-BI-10004308",16
"Iris 3-Drawer Stacking Bin, Black","OFF-ST-10002182",16
"Imation Bio 8GB USB Flash Drive Imation Corp","TEC-AC-10002253",16
"Executive Impressions 14 Two-Color Numerals Wall Clock","FUR-FU-10000087",16
"3M Polarizing Task Lamp with Clamp Arm, Light Gray","FUR-FU-10004665",16
"Sony 16GB Class 10 Micro SDHC R40 Memory Card","TEC-AC-10001101",16
"Canon Imageclass D680 Copier / Fax","TEC-CO-10001046",16
"Cardinal Holdit Data Disk Pockets","OFF-BI-10003963",16
"Letter or Legal Size Expandable Poly String Tie Envelopes","OFF-EN-10004846",16
"Binder Posts","OFF-BI-10002393",16
"Avery 489","OFF-LA-10002043",16
"ClearOne CHATAttach 160 - speaker phone","TEC-PH-10001795",16
"2300 Heavy-Duty Transfer File Systems by Perma","OFF-ST-10000798",16
"Belkin F9G930V10-GRY 9 Outlet Surge","OFF-AP-10000240",16
"Avery 495","OFF-LA-10000305",16
"Xerox 1943","OFF-PA-10003892",16
"Strathmore Photo Frame Cards","OFF-PA-10001471",16
"Xerox 1987","OFF-PA-10003845",16
"Colored Envelopes","OFF-EN-10003845",16
"Pencil and Crayon Sharpener","OFF-AR-10000422",16
"DAX Wood Document Frame.","FUR-FU-10000175",16
"Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","OFF-AP-10002439",16
"Xerox 199","OFF-PA-10000130",16
"Sterilite Show Offs Storage Containers","OFF-ST-10002957",16
"Gear Head AU3700S Headset","TEC-PH-10004774",16
"Eldon Wave Desk Accessories","FUR-FU-10003981",16
"Bionaire 99.97% HEPA Air Cleaner","OFF-AP-10004036",16
"Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf","FUR-TA-10004152",16
"Xerox 1923","OFF-PA-10002947",16
"Hoover Shoulder Vac Commercial Portable Vacuum","OFF-AP-10003849",16
"Contico 72H Heavy-Duty Storage System","OFF-ST-10000934",16
"Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive","TEC-AC-10003399",15
"Micropad Numeric Keypads","TEC-AC-10003447",15
"Polycom VoiceStation 500 Conference phone","TEC-PH-10002415",15
"GBC DocuBind 200 Manual Binding Machine","OFF-BI-10004390",15
"Cisco SPA508G","TEC-PH-10003885",15
"Avery 503","OFF-LA-10000414",15
"Cisco IP Phone 7961G-GE VoIP phone","TEC-PH-10003580",15
"Avery 516","OFF-LA-10001934",15
"Tenex Personal Self-Stacking Standard File Box, Black/Gray","OFF-ST-10001291",15
"Belkin F9M820V08 8 Outlet Surge","OFF-AP-10000159",15
"Staples in misc. colors","OFF-AR-10003087",15
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack","FUR-FU-10004587",15
"Adams Telephone Message Books, 5 1/4” x 11”","OFF-PA-10001560",15
"Telephone Message Books with Fax/Mobile Section, 4 1/4 x 6","OFF-PA-10000007",15
"Quartet Omega Colored Chalk, 12/Pack","OFF-AR-10003602",15
"Microsoft Wireless Mobile Mouse 4000","TEC-AC-10001114",15
"GBC VeloBinder Electric Binding Machine","OFF-BI-10000778",15
"Plantronics MX500i Earset","TEC-PH-10001527",15
"Hon Deluxe Fabric Upholstered Stacking Chairs","FUR-CH-10002126",15
"GE DSL Phone Line Filter","TEC-PH-10000439",15
"Boston Model 1800 Electric Pencil Sharpener, Gray","OFF-AR-10000538",15
"Xerox 229","OFF-PA-10000295",15
"Fashion Color Clasp Envelopes","OFF-EN-10004955",15
"KeyTronic KT400U2 - Keyboard - Black","TEC-AC-10001635",15
"Boston 1799 Powerhouse Electric Pencil Sharpener","OFF-AR-10004260",15
"Plantronics 81402","TEC-PH-10002115",15
"Dana Swing-Arm Lamps","FUR-FU-10001546",15
"Xerox 200","OFF-PA-10000552",15
"EcoTones Memo Sheets","OFF-PA-10003063",15
"Fellowes Desktop Hanging File Manager","OFF-ST-10000885",15
"Riverleaf Stik-Withit Designer Note Cubes","OFF-PA-10000246",15
"Xerox 1967","OFF-PA-10002365",15
"Xerox 1948","OFF-PA-10001712",15
"Avery 48","OFF-LA-10000121",15
"Alliance Big Bands Rubber Bands, 12/Pack","OFF-FA-10003467",15
"Acco Banker's Clasps, 5 3/4-Long","OFF-FA-10001332",15
"Embossed Ink Jet Note Cards","OFF-PA-10002421",15
"Canon PC940 Copier","TEC-CO-10001766",15
"Xerox 19","OFF-PA-10000483",15
"Southworth 100% Cotton The Best Paper","OFF-PA-10003591",15
"Easy-staple paper","OFF-PA-10002764",15
"Wirebound Message Books, Two 4 1/4 x 5 Forms per Page","OFF-PA-10004569",15
"Colored Push Pins","OFF-FA-10002676",15
"Computer Printout Index Tabs","OFF-BI-10003784",15
"Acco Side-Punched Conventional Columnar Pads","OFF-SU-10000432",15
"Project Tote Personal File","OFF-ST-10003722",15
"Staples in misc. colors","OFF-AR-10004062",15
"Polycom CX300 Desktop Phone USB VoIP phone","TEC-PH-10001299",15
"Eldon Expressions Wood and Plastic Desk Accessories, Oak","FUR-FU-10003731",15
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad","OFF-PA-10001307",15
"Apple iPhone 5C","TEC-PH-10001061",15
"AT&T TR1909W","TEC-PH-10003273",15
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","FUR-FU-10002813",15
"Cardinal Poly Pocket Divider Pockets for Ring Binders","OFF-BI-10004528",15
"Southworth Parchment Paper & Envelopes","OFF-PA-10000533",15
"Fellowes Command Center 5-outlet power strip","OFF-AP-10002867",15
"Advantus SlideClip Paper Clips","OFF-FA-10002983",15
"Xerox 219","OFF-PA-10004255",15
"Xerox 1920","OFF-PA-10002751",15
"Sabrent 4-Port USB 2.0 Hub","TEC-AC-10000290",15
"Motorla HX550 Universal Bluetooth Headset","TEC-PH-10002807",15
"Belkin 8 Outlet SurgeMaster II Gold Surge Protector","OFF-AP-10002191",15
"Bevis Boat-Shaped Conference Table","FUR-TA-10002356",15
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak","FUR-FU-10003194",15
"Logitech Wireless Touch Keyboard K400","TEC-AC-10001383",15
"Sanford Colorific Eraseable Coloring Pencils, 12 Count","OFF-AR-10001940",15
"Translucent Push Pins by OIC","OFF-FA-10004076",15
"Acco 6 Outlet Guardian Standard Surge Suppressor","OFF-AP-10003281",15
"Spiral Phone Message Books with Labels by Adams","OFF-PA-10004519",15
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack","OFF-BI-10001072",15
"Staple envelope","OFF-EN-10004773",15
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","FUR-FU-10002116",15
"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","FUR-TA-10004289",15
"Eldon Expressions Mahogany Wood Desk Collection","FUR-FU-10000755",15
"Avery Trapezoid Extra Heavy Duty 4 Binders","OFF-BI-10002931",15
"Array Parchment Paper, Assorted Colors","OFF-PA-10000587",15
"Spigen Samsung Galaxy S5 Case Wallet","TEC-PH-10001536",15
